id,breed
3aca4fd016f837639d9bef30571fac2a,Shepherd
3acec69253bfe2d91703118c6fe4c006,Terrier
3ad193d212c34fb9e5c77a1dfc99efe1,Retriever
3ad79928c45be8e357816dc1ce708c9b,Toy
3adb3fb45e6331c8905cb6cf85db9f11,Terrier
3ae7559ae8f1afcf304224497228ce8a,Hound
3aeb1ff6b2f28b0ee81569932a89a5b5,Retriever
3aebe0afad42ce5d1c29472050b67380,Hound
3af26e391f207a075751b2465ef2f09c,Terrier
3af48e9cc72eb4faf15eb348c741a676,Shepherd
3b08d55f96b11b6121082304b579ae91,Schnauzer
3b0b69e8d38e9fe21d2a3a528695bb44,Toy
3b113132e805de2e4826f4c7c0290572,Shepherd
3b12048d020041c45c17515607f11ffc,Bull
3b1780ab4f601495daf2442fc60b5a38,Shepherd
3b195e9bbc39cc77ca0b86f9a3fb468b,Terrier
3b1b257e380f47c09ffc4f4aa7011a2e,Terrier
3b1b2c26477f0d45ad851940685d1928,Terrier
3b1c9294433f37b1c13c84ea74f08d67,Shepherd
3b1f4ba30065e4754815619a7dfc4694,Retriever
3b203ec8a73be8cc1bce1766abbd9f15,Spaniel
3b212a502cf9cc40f7b6feaaa41a6032,Retriever
3b240f25a4c5fb081c84e74398920991,Hound
3b266adc845e74ee438f2a67e57938d1,Spaniel
3b2d3a1afb6c10120ecb6ad99fc6af52,Hound
3b33157b4a26cd2e1609e4be1f1c2a81,Shepherd
3b38d42e3bed509b8f3c17b6f0c9027d,Retriever
3b3ab97d636033d061d1fa2e18118f20,Hound
3b3ae8c92f704bf449ea4bc61866461b,Hound
3b3dc6881003ac59ecc5321adbaa9350,Hound
3b4cec19f75467e3c972d2e300d489fe,Shepherd
3b68257442e2a4486c4bc240aaddc8ba,Shepherd
3b6a661284c0a49b1e7994182f532bdd,Terrier
3b6e352b98a028684231b26e0b1398f4,Terrier
3b8b463b6d1b40bde998896767e6c985,Toy
3b8e713bd77cac3c4c0bfa228d784266,Shepherd
3b8ff56bd0a56a512c330c0007843cd3,Terrier
3b983d80630d25b0c303da2a511b619b,Terrier
3b99d6747abe01268dccc31e40b862d6,Terrier
3b9b24bb3c03a85c0926bfd26dfd6d8f,Hound
3b9feabbfc7d1858fd643ebe98110e9e,Retriever
3ba209acedcab97fcece8095c54c11f6,Shepherd
3ba3e52876f1eaf0cf3f011945a6bf72,Hound
3baec795904e1eed9c6038998bb5219d,Retriever
3bb9ed6e36c3a0750b3c4c8957574f61,Schnauzer
3bce79e38c75a511d7de6096ea16c8b2,Hound
3bcfb0bcd983a298aa63e5f30e7d2e65,Spaniel
3bdc7d098a96d40314cf7ed50b83501a,Terrier
3be3789d4ba0872fd42023805faf0af8,Terrier
3bf6ea9d17fe5de4aca62de26ff38071,Bull
3c00e7b9995f27cc4c578f9c6a6a0a02,Husky
3c056788f5b2e4ecc500a5ee17256a0b,Spaniel
3c065e008579b47bb0dc587a423c4233,Shepherd
3c0da3fd19060310581ecdebc356402f,Spaniel
3c1461a647fe9318acb8d3969f6f6c64,Poodle
3c1be3df90b1a242325de9590db32ce2,Hound
3c1d462488d6c09476308492899debc9,Shepherd
3c214c63de8e39e64ee608b779ba6676,Hound
3c24511ab85625892420d98292d6a6f7,Terrier
3c2b54572a0d76921cc45568129274ec,Hound
3c2c857fb2934a90c07dc94217503dc2,Spaniel
3c2eb1a179557ed7e77ee6001f3d0475,Bull
3c3ba994aa80bb46767cc331fb11b96b,Terrier
3c3e2f645fa36df8bd4d2b4b5168cdf1,Toy
3c4172f7dd8d5c7fd9a7ef6ea307eb42,Hound
3c41eb6d25d31b7bbd571ea051f4d8ea,Hound
3c462ded2d4ede47ec9dd298d998cde3,Terrier
3c4a342c6aca01e2a31c03b072916fbe,Bull
3c5882c4fd539c6cd429499264011861,Retriever
3c65aeb053bec900d1a923a201c1f99d,Retriever
3c66b664d8de58637b83e78643079428,Terrier
3c688d71041c32d4f5efb52c509f10bd,Spaniel
3c6a53595e1cd63e63fdc166e4223606,Shepherd
3c6ec531552c07c174a2fb1b2284c7e4,Shepherd
3c75e138214ec62ee4a584050f110c5c,Shepherd
3c88c3f8bd67f1a274395e845414b4bb,Shepherd
3c895e9fb6ca922cf0164da79fbf4a08,Hound
3c8b026a371181f328fb94f5c133b21e,Shepherd
3c92b96b64a7ce342411aa1cd0dc7936,Terrier
3c979732ec5405de622c3d462ffab746,Shepherd
3ca6b28ce9d3d1222acb030225ae244c,Hound
3cab06b69e8404ed0f90144ee4ef5271,Toy
3cae98154910d0f518fa0f97c17900ef,Terrier
3cc8881795884439670f3b6722ad1482,Terrier
3cd5eb48795f7dbe2db2f83d451addca,Hound
3cd858062b7932bd269ba1a8c1306bb3,Shepherd
3cdc43ae16583ef5f41bf74cef666cd6,Schnauzer
3ce7e8f84d5e99cb5a90b4d94d7e1c09,Hound
3cea2d7afdafea2f9d8f9d92f329b2e1,Toy
3cfd2e55e68f72550beaf0f0a071c096,Hound
3d048af542545494b12fd46c06bc5a52,Hound
3d07ed5c96d067aeb9dd2ebbc785aaa5,Retriever
3d0973463d32d5f5ba74db812b8e11d1,Retriever
3d160295116b1d249fef3690061dfcb2,Terrier
3d180d390b32baf36478bc8599b3d8fc,Husky
3d1efcdf1eaacd8419f95c92f6ad746f,Shepherd
3d22e354cbae687743a102e0cefcf6e5,Terrier
3d24ce4a94e4763049d60425cb3e75ae,Poodle
3d40d6d1f7a3549066ccc34240099ff7,Hound
3d41348a5b361e3de483a09161df9a46,Shepherd
3d426d7c9883152a3da0a4814600bcee,Schnauzer
3d4c13366837f64c6382dd4f1778caa0,Shepherd
3d5466cf27a4355616e775c2638673e1,Spaniel
3d5bc6122ef86b32e76b8860dc54e66d,Retriever
3d60e2cf5ca788f1d06ea58a123b38b9,Shepherd
3d673c2e756e8c6b1ed4f10acce17f91,Hound
3d71b3ae8a69abea0041e32b363053bc,Terrier
3d7405de56d708ac880ffb2626b95b45,Husky
3d78ff549552e90b9a01eefb12548283,Hound
3d7942e85b2977c6298d3ff41b84e3f1,Retriever
3d82b3443139b274dc44be5ac4679ed9,Hound
3d9097ca79754c2864a6b835169011a2,Spaniel
3d959b06c84553145a4d3da88bfa406f,Terrier
3d9a5397333ad1023ffbf53e64be8845,Retriever
3d9cbe5fc684107edc79f0efbc159846,Terrier
3d9ec1670bb28346071283c4d70b4fa5,Hound
3da1a4e6e24a1cdc360976fdc5dc6e5b,Terrier
3dadf4639b5bd63795aeceeddf9a649b,Hound
3daf75c1c5cdd5f6c6012c298b3e296f,Terrier
3db0e7a5251e46b32584100fe3327cd4,Hound
3db4ab710ecbc2fb444f083a3d52b3e8,Shepherd
3dc56e4859e15163593dba776fb2b72a,Hound
3dcc5ead3d3ba4568c74c0858b8ba818,Terrier
3de22268038ba51622b7ee71acae3c14,Poodle
3de435c14552b8952f64753a5d6fd615,Retriever
3de4e3687f3710d2150962f093ccc2dd,Hound
3def41b57873b6e64537e9be6cf9b023,Toy
3df415bc01f498cc5e09b59df9ad2fbf,Terrier
3df5455f16086f057418ffe837289b8d,Hound
3df5d07bc814c7d1805ea4842ead9819,Hound
3dff9244af2b9668a99c01f053b4d682,Terrier
3e037b3c7265bef653c504a034607889,Schnauzer
3e0a4d4a13e170d406d4e48aee99fec1,Hound
3e0acf21aed098d76ea82f554a2f992e,Retriever
3e0b102775b0ba35cc9a8775e3a1cbc3,Terrier
3e0d5afedca0d739664ef375e0ad9e64,Terrier
3e1035f74968053507d1fc11db1ad88f,Hound
3e1fffba73d112515dbee0369419a668,Hound
3e2009481c79f78113c4fe58b0ccc1d5,Hound
3e29d8011993955d89dd45dd2373a8e5,Hound
3e2f226678909037ed26abc9c2289af9,Hound
3e42bccc11b30acce650a703caa33c98,Spaniel
3e47bc6ccd92abf16209f4125ddc7aea,Hound
3e4d6953e9fe6a3275aae55346c07293,Hound
3e554e9a381e2c2ed11b91aba1bd03c8,Hound
3e576e8abce27bbe27195e5d832a7614,Terrier
3e59cfed26b58362a9c8aec711c3c6f8,Retriever
3e5bc7af672a6894d32ebcce6cea53b4,Hound
3e5fcbc6617acf3485baa81ecfefbc4c,Hound
3e61153c345d0ba40a2fa9ea3f900dfc,Hound
3e6fbb7ab195649e954df8d82901cd2a,Toy
3e76131101838e9ea1f12dc2eba4c6f1,Hound
3e798829f7d4bc1820b4bb7f466a4a87,Shepherd
3e8a21860934e8962d622df8dc65d86c,Toy
3e9a38dab63eabcfa67fc6677d3f6e9a,Shepherd
3e9cb687d1ebbbce28360824586a0e0f,Retriever
3ea505ad860189c14dbb73b9120a2ca5,Retriever
3ea91cbb825208d186e94a0bb633ee75,Hound
3eaedbc5f02f78673b57ef47d9f1115d,Terrier
3eb897b87845c08c3d5f5755b03dcd1b,Shepherd
3eb8ea8e80639a6df20fb8a5abe43bfe,Toy
3ec592f90014587b1c7730210a0b0658,Husky
3ec77bcd5f425648f1eec305932c51fa,Terrier
3eda7915db371a5908b29137704004ee,Shepherd
3edbe65662f85ab6971630b217f3d060,Toy
3edd4b452d1c62d2db921fb4a7cb3c62,Poodle
3ee79414932ac2856975fa96ae1189da,Hound
3eea07541e806bb8694e7667a1230c0e,Hound
3eea6cadbec5977ee593c7e75c9be5c1,Hound
3ef5dfcc20dfea1c49554fc8f2f11b20,Hound
3efa1c5b966b6ce836b87db21f00c48b,Shepherd
3efc5f61379eb3003dfd0a8c88ee5afa,Shepherd
3f05463033fe271b456d30e3222b84ee,Terrier
3f06362327d11ca13c01a19182911927,Terrier
3f0c77e6089a64f7083277b6bf22759e,Hound
3f0ef4652899749d98df8a05a576239b,Terrier
3f16503c0499060c5d31695669fc4e69,Shepherd
3f2ad3df5b64a29a9aabd75476f8d46d,Terrier
3f3040cf4ce932d3e0d5d627c3ee0a89,Spaniel
3f3fcf38217b52ce62f4bb6d162693de,Bull
3f3ffc5a024eaa3afa29a0dc2bee91c8,Terrier
3f40aa8ccbd46bdf5769e4d22502a4c2,Toy
3f43c5d4c9a860c4c36a724453ba81c2,Shepherd
3f4677ac28ed7d52a781dc9a3c378eaa,Hound
3f47b6337d2c9820c9285272121c9029,Terrier
3f486f9e50d701e19bc85e4447989fb5,Terrier
3f4f7dde236c0d20411199358b69eec3,Hound
3f5429aed0055c3e6fa9564c98c32008,Terrier
3f5b2f820634bb1f75d4c89627e0e8b7,Terrier
3f609973f198def3b0ea1f12a3606a43,Shepherd
3f60e39babd06abc652f49c6219a161b,Terrier
3f674c39cfc8fc3f421b3b8e69143b70,Terrier
3f68ce1502f54977644ef99c3b77a96e,Terrier
3f6b8a9edc0c43f2de4e0f609c06d54e,Retriever
3f7299b9f345fd0fbaf18cff859c8c1d,Terrier
3f86f07cc17912038aa62c83f044163e,Hound
3f8dff494485685534a86ae817d7e02d,Retriever
3f974ba3e0c33d02274cc3889d146a74,Spaniel
3f99c5eac70d57d0231f5165621f2046,Shepherd
3f9b91e7965a3b1ce705f75cdd714028,Terrier
3fa50a116915d4cfa704f04c0e8710c1,Terrier
3faf5c4f754db7435f7e7950ff2c1b05,Hound
3fbcf669fce6ecb27c5e9b46e6fdf889,Terrier
3fbefd398d24832aa2d84a81e36a645a,Terrier
3fc2dde0964144cd07747c740469e60b,Shepherd
3fc59f50c6d8977f9d964be62b3eee4a,Hound
3fd302069a546b652bc1a38165d5ada2,Shepherd
3fd4d0daf3781126dde8e6d4e47ce4dd,Hound
3fd70a53b7c06f88831923d17f5ae2ea,Schnauzer
3fe38b30abae7147cf67ce083389943e,Terrier
3fe86d55e854c8bdc80e02c3a9c96843,Terrier
3fe88fd71334eea9924c28d2423b844c,Toy
3fef6e63d8590ca814653301855ff000,Hound
3ff0641f3b2da6e8cc8b1dc39bdee8a0,Hound
3ff6733907952843baaa539d47f34e65,Husky
3ffa337507d37b6c29e43afd6773f400,Hound
4001319125d18708cf2d148a43f4e968,Terrier
4014d055cbed26cf6cf900a12cdad204,Spaniel
401756f7b5bd79cce6e7c0c9f973d196,Toy
40209815012be281287091336c9d6223,Hound
4023851ba15301e077734449d0c78eba,Shepherd
4025c67b4183b9dca4037eaa4531ba1b,Shepherd
4025f4681bb5160eb4eec538b6f06923,Hound
402cbbd8529a88b7d360a4b3803446a7,Toy
40359232263bf1d80a0759ac316a7734,Hound
4038f45a6b0aa398b80c5aad23f9132c,Retriever
403cd77c18683a4cfac76fc7ac4632bb,Husky
403dc79fe2e7b3128ab675ef6762754a,Retriever
403f9cb93bd90e77e714bedd8ed44cbd,Hound
4042a82105d88638a0e7dd2ae2f6710a,Shepherd
4043526673311768ba5f2c59d9844f0e,Bull
40444f6d33053ad1b7e1f78b12f749c2,Bull
404a7f3fe4c6d7c77a2e1ee19e506aec,Shepherd
404db576fb2006cfd1aed0f5683b786e,Toy
405e14a091434aeca10fdaaad56dca8d,Spaniel
40622bc62f8289586d5e1deeaeb4a227,Spaniel
4063b7db933fb806c97559d4c3bcab7e,Hound
4065ea45b804cd4dcae4cf2f5c06b0a8,Hound
406a27b27638b63f4459fd153815fce7,Hound
40769dc3fc3727345a2359003df5b677,Hound
407e9cec37bef20fba7fb2b859d8ee95,Schnauzer
408a68050302718e3d2604c108f00594,Toy
40a34dcc0b9138faedecce21c54d5af9,Toy
40ab8e66259f5db5507270d6dbc6f38b,Terrier
40b29230498c1541cc0872df48409c71,Shepherd
40b5d79ca1494f8d7971c3d8c205a8b0,Hound
40b81fc7cb10ff1f08762f3e034e770b,Spaniel
40bcb674ab3a46040d8721a95b9052b3,Hound
40c0f49c7c2bc937ff640093a4c7b06d,Toy
40c3e0d2677f42bad549ed337dbb9d50,Shepherd
40c60521d0a2479b53794c185721c29b,Bull
40c6e78513ade486545a4c5a6edee50d,Terrier
40cd81ac833e4f3387924b8d6c5a0482,Shepherd
40cfb9a23a2d77fe180dffc6da966de0,Poodle
40d48a88a1d0affb13660512f7dc176e,Shepherd
40d4d2199cce8004764a6cd573ac2579,Shepherd
40d97cd83b13b9937b46e91a4b88d634,Toy
40d98d3d4d4cf67811f57b60f49fd301,Terrier
40e19b8d649cd395b0cdb27f432841bb,Terrier
40e1ed740aeaae4eba77c3fd1748c803,Shepherd
40e30aae339c7555ab9e0e60613e1891,Shepherd
40e9358c1fba746471370cc4d920cc8f,Bull
40ed132135fcf61e1ca97617ad290042,Poodle
40eef5868be3e4acdafa925b41686d47,Poodle
40f12504081ce43152799398e24d3c80,Terrier
40fb9c5e1ffbcd7c3d36afaf4e92525a,Terrier
40fc221655af1f9ea340c3105a5a250b,Hound
40fe6e14c7912b1733eecf7d6a667f23,Terrier
4106bc7cf624fdd142cbf0000a53640b,Shepherd
41113b0069d1ed9cb8ee0f5ca4cc6368,Bull
411f2ae9ea70299b09ec03af2bcc8c04,Toy
412232ca70a653d183b9e6e502e34730,Terrier
41254bbfd2cf838370eb076ea0801674,Shepherd
41295c36303043fc587e791b14ef2272,Hound
412b82b8d22d227bd6938aa7884ac56b,Hound
413699c1f7cf1b34520b88324b49643f,Terrier
413764ac4af585e252f48e6ac2482c6a,Hound
4137b32e97452182bf21a4c5accf8daa,Shepherd
41397398c9a57e8a11dc9c1d898bdf8a,Toy
4144b660e077bbc348b8ef1125185194,Hound
415a7226f175bcedd768b38bc40af498,Hound
416f36e236378210a7b553c0717950d1,Bull
4170a9e32373fcc2e178b5a357cc849a,Shepherd
417b4a513d4a07f4040edc84dc23df9e,Hound
417e5069354eff32c8fd13729a6702e3,Terrier
417efae72babc6847bc551654d339ecd,Hound
41877ee88e78ee4021a844c1c996f73f,Hound
418b16343949c0055f6357f4314b99aa,Terrier
418c55a9e57547d423ab41e5fa3c7bcd,Hound
418e24eea6f52ea47c7fa94dc1e88d09,Hound
4193da9e92c9a34fbf6554cf42e4d4b6,Hound
419a994803b6436b2ff3220b192b883d,Toy
419aebd136f49997714405dad5ec6b23,Terrier
41ad1e6c01fa12d530a1122faaeb2917,Shepherd
41b02dd6f93364e6dd699ad7a59db8e6,Bull
41b303da4d541ba4b8d9162881f706fc,Shepherd
41b3839dbe5686a95e0209f8dd6ca123,Terrier
41b7c2f57f459a923e0d82060223a883,Poodle
41ba155b8a13753a17764d73e7e5d6ae,Hound
41bbf137ce0188e6cd50ca51eb784844,Hound
41c34721b40d1cc8b46118d8cd5c1146,Hound
41c563d7e2951d0d04dd8c8cd4d50c33,Toy
41cdc849e6032e410cf32c6a274fe2a2,Retriever
41cdeba050724182623609379b6cbcab,Hound
41d143460374a7ffa245b073891184f0,Hound
41e471bf997fdc9c2a6e4064c0f8f0a3,Shepherd
41ea18e619cb6a3673ce86ea8e0f2f14,Hound
41ef9f24fe52597681730159ad645063,Retriever
41f7290c2777a4f18d6082c7683096a9,Hound
41f797c30d45a47de275352e7fae6af7,Toy
41f8aa08a201a2c2fa5a60ced8eadf34,Shepherd
41f92db830495f2811eedfd776dce08c,Toy
41fa57d682dc6269870fa0902f3150e2,Terrier
420070fd60e17b1fb86ff3d9fa561c2e,Hound
420126aac6b2cb9cc91ea89dc9c03e8f,Spaniel
42085804be11d8d7c4b2f30653514d24,Terrier
42113dea257f4ac3dcd6ac4337329501,Terrier
42151bfbe47dce2c5ac2d53860f66f4f,Husky
421c361f6c00771321442a149efc8d62,Hound
421c63f9911a67eb38401c4c51c9b294,Spaniel
422b044a1bb57ca2d342ef53ca248238,Terrier
422bda2b195f032680d00e41c06b3e39,Retriever
422cf5cabdcdbd851082eab9a6f65d4f,Toy
423ecc301b5f40d1fc897749b42ffb5e,Terrier
42404238339c427c0fb830da89885d5e,Hound
4240aa05faa5a88b85103ec5fccbafad,Hound
424b110908fc9d0a236d900a598fa5b0,Toy
424c3990e83cdb18b5d0fe48a5cf7327,Toy
42531d3868f3b2a07257fee6abf30af0,Schnauzer
4256019f31cf585155e3e5154e4cb017,Spaniel
4256b386d18a2c34d9d2b982f3a692bd,Hound
4258f72c43fec0805948ae3a72a9f389,Spaniel
425f6665a1616c4819d20580d09d5e8b,Hound
426142d965a9b12b9d4d82363ebbf3a4,Spaniel
42672a27407ebb1beddbbac746c304bc,Hound
426a409cfbc58be74a242f3f09eadce0,Hound
426cfc5c7beecf1711bdca2a4331d153,Terrier
42729b9128f65dc9be8d532c26ded4ef,Shepherd
427c2ab57801ad7ea366098e7bd17b54,Hound
427df2d262825c96b28605c3e5843ffc,Hound
428f2a2e28c441c2fd439606def8d12b,Spaniel
429659b519b82425c43ab412b1f54bb0,Toy
42a289d5526386509d0af83cf23f44c0,Hound
42a294b2c65e0f3dc8c4ba451b53a31a,Hound
42a49cd92129a383d959dd3a52bae3f9,Hound
42aef46885c278f15ebef2b739cc2279,Terrier
42b506781e169821e0f5155127076e7c,Hound
42bbe88b83049f89c22f08f824b04aad,Shepherd
42bd3e15f7b7966c0890cac3288e980f,Terrier
42c5c84c03dacbf5784f8c8910242018,Bull
42ce977acb6a65196535182062d248d4,Hound
42d2ca5eb80634db250e8b2db9f13b08,Spaniel
42e241d3f8316ff788aa080f08aeb7e4,Hound
42ebd5007b5327b55f696ada900e3641,Toy
42ed3c95c86fcde5875d0da5ba88493c,Shepherd
42f43e8067b90430b6a05afe0b1ddbca,Retriever
42f54e9fe50faf70fd57597d9f509343,Hound
42f76673fdeb73fe705963452fc19ab4,Bull
42fa9fd9dd63066d88e3fd56117d787c,Hound
42fc4f86c553289b9f3a89171e840c7b,Spaniel
42fe9030bc5cf356d728da991438125d,Toy
43001021a32eba308d3653e811038a55,Hound
4304c995750f369b71a7a366bd4d68d2,Toy
4304e5bba7efe64d9f07de0156a5beb5,Spaniel
430d1dd6454063f3dadadd8cd08821be,Hound
430ffbd213e1e22c4966992a9178a51d,Toy
431127705adbe127b3ae300881c89a0c,Bull
431cb17e184d5f26395c539758191048,Terrier
432ce69dfaf98a93dc7f5021570871ae,Schnauzer
43337a20c5afaf0cae4b37a7cdf5897e,Terrier
43351563862e3954bff12de51166594a,Spaniel
433b72e0db28d47b76a7fa8a1361be0b,Poodle
433e931b6c4bb1d28fe65e8f35513248,Terrier
43566e664cdacb3393cb614a8713ea63,Schnauzer
43572ba7edf772a95f539e57afd9eb43,Retriever
4357eac7a349ea29997ddaf2128f08d1,Schnauzer
435b3053411e22ac8b6164cd5513d282,Hound
435d09bc47562ab35704c2a10441b562,Hound
435e5761414ec753e7941d2d8dcefd36,Bull
436183cf47381b7d57c86ab35c41a40c,Bull
4362fae05daa1507a11e305746d523e3,Shepherd
43646ed7868188747f2986d6ea85b3a2,Terrier
4364c0f457bd443060ba2029a9ca220d,Spaniel
43650f09b040cc687b485800a0abdecd,Terrier
4366ae84914916e5e60738e0d1d3846e,Terrier
436861b86e7b831c4cf8984de2b73092,Spaniel
4374f725ba2ed881e4ebd32b4cc40393,Spaniel
43859e03ccae47c4c8016ff6a851db86,Retriever
438813d16326e420e5db830a695116c8,Hound
4388ad893780491704aa638a99a8e979,Spaniel
4390ec0ddb52711687825153550e0f6c,Terrier
439652e1b5e6262917a7e59cf9907171,Retriever
439767588b19209fc1c4d159e1346ea4,Spaniel
439e586066bf8ce8488b3927f60f0900,Retriever
43a3fba5f057b0e7780fad688f3f028f,Hound
43b2788fc5751dd7a1b6cf8952387203,Terrier
43bf6ae59d061ede39d52555c79749e0,Shepherd
43c30ff95d2bbbceb7f733118e28f66c,Toy
43c77db3424becc68da6a3d44591b2cc,Shepherd
43d5a0815fe2887f676090b9434fac0c,Poodle
43dd4c3084d3f35b4ae3268cb0199696,Shepherd
43ddb2c0c2afe67a01f5c3705df34f71,Hound
43e0c6d39c24b521de9139387dabcd7f,Shepherd
43e3340fa80085111df39627ac4b3f77,Shepherd
43e91c421c83be23a3156865e244edf7,Schnauzer
43eb1e0b1a6baaa87cc70d4e21d99389,Shepherd
43eba0660a62e792a9c8321c80592bb3,Retriever
43f725b6576704d7126e0e333cb1ba24,Shepherd
43fb46a12d9f5d35b6717feabc113eb8,Shepherd
43fdc040609c783f48a0b2b7f9821841,Hound
4400e93c589226ddbe6fefc4f56b8d29,Terrier
4402b21a08fb21195350273ac319a49a,Terrier
441ed2d94ca1a9c041aa6bbc3709719e,Spaniel
44319f441d26386b33ab470eb18ed44a,Toy
443712eca3f249989cd7bf5c067dce12,Terrier
443ce8abc282ddf4777f33c5ba25159d,Terrier
4445f4b51be92a87e72ecafada3da2ef,Hound
4449821c82f34273b557859c9b42a47f,Terrier
445263c4349c957b9d2a87f5646699c1,Terrier
4458a2efa05beea5e022888bebac6e95,Terrier
445b899a96c500ba2f8d6f58879d5649,Retriever
4465d1adaf0c715bebb2e68c639ea734,Terrier
447209457aec544c9a9df35b50c5f700,Hound
44748d61290af0658e499cc4b046b6c9,Hound
4475dfcfe9911f20877bf1946a3bd113,Shepherd
4478c81c9391174de6acc2afc2af3217,Hound
4479833db2e178449985cacc2aee9596,Hound
447a24e3766cde62204d42d571212389,Hound
447dea156cef7c52eac33fce0d01f373,Hound
447fb3c3e90378c69e71208ff3ce8803,Retriever
4489eec52914eeb22028106f61a09fc7,Hound
448a19d0d6e8297339b42a2f51e824b2,Retriever
448d0800b65c3d3688284172bac5366f,Hound
4493b7983fb27a8974a661afbea5fb7a,Shepherd
44999715b0d9a62e86ca5635ec531eed,Poodle
449ebdd75f83f1fe811aebf107775c8f,Terrier
44a03667df7c8cbba9c3f9574ae9e555,Shepherd
44a23af9ba4bc387361d7332196b24ca,Toy
44a449aeb15b049486849397f6d09cc6,Terrier
44a63eaceb7900974bc49d91b303a698,Toy
44a6b112d716947a321d091195da0404,Terrier
44a793a3f07c70e9ec35d8e804bf8115,Terrier
44b1787b1f6c88c76b501140829f4d15,Terrier
44b4684cac2f73ba81b6ed86e45244ad,Hound
44c17109d8c8b908d5c96a6fd8ab23c5,Toy
44d047ad4be3593991ff51691fd32d59,Retriever
44d762c4a75afd582afa98fcd15d1ba5,Hound
44e026a86f0a995d741c76766152a15e,Terrier
44e59225be92c4cecb96acc669962242,Bull
44fe2ca1130de981d1aa684737b74108,Terrier
4505c9f9ead58992ff0ded371e401ca7,Hound
450652d3c78bcead07a39fd386dca46f,Bull
450d955c84504fd64b8562cc2c104435,Toy
450e4e44f2bba16d0145335ed80827c8,Toy
4513ea1eda7731594baca658f7d96f1e,Toy
4521c10d21dccf32ed1ebc9d1a3d0d5a,Terrier
4525a9d3efa4271d719e66855183b571,Hound
45274565acecb88e4e8fa29f85e7dda9,Hound
452c3d852b0291d7b4c6011348372547,Hound
453e69030d1e29183f2d21ceae12d668,Spaniel
454aef984f2a2e3416aae8277b6b2422,Hound
4552e694e0dc79e9cbd44e9b0625e925,Shepherd
455e4253e95f713ee4430e2491085214,Toy
45616c291b8ea55e42690811afc2f12c,Terrier
45624028f1d58c99a258ee5e57f79fa7,Hound
456c99786d8c96a075518d8ecb8aa809,Retriever
4575bc63885e0c394fb05d31f6625636,Terrier
45796593d59bdc14ad227000de470c0d,Retriever
457aaa25cac6df445a085548bcdd922b,Hound
458e3d94b7a0e21c8da7796139f065d0,Spaniel
45a71277ce6c512356b8968ea6bc2d5d,Spaniel
45aff5318dfcea583693c13c8e36e6e3,Shepherd
45b36423b3c098468ba95af931e471fe,Shepherd
45b42a4fb81aba54bb9a36de37bd0724,Spaniel
45b94a2966436df6eeb2407e1a714f92,Terrier
45c0203e9d2d18b5ed5f061589e24956,Bull
45c500a40d2bc460ed48337a8893ebc5,Shepherd
45c8871a88b0779b7e7377668ebecf0e,Hound
45ca89a83dca243931c34525376c73f9,Terrier
45d4d86af38c934a078fc85417c95735,Toy
45d79ec71756709eb708d9abb3ee458f,Bull
45d9e9ddb28cd2c9f693fab53da34e0b,Hound
45f263924742d423eb229f49aad24151,Hound
45f35f209231efc1baebf0729ba4e01f,Hound
45f9ed10bed2ef18b2e998fd2afeb69c,Spaniel
45fef015b1974e98da0173e8260b3482,Hound
4600e44db916e5f9057231ab96dc6bb9,Toy
460157c1d506bd6a773b57015f6273a1,Spaniel
460d64ddd549b5bbbd92aa25ff6c75e6,Shepherd
46135053e19800f8af958fb32ef11db2,Hound
461a2bb9907969531b94ef6e844b3db8,Hound
462e88422f0889ec7cadcf742042e5ec,Toy
463096b3e8cf468cf5285b8673316870,Shepherd
463712a11c3b3f05bc9fb4ef873aec0a,Retriever
463b00fec20b1b67a0b12f6a4f80608f,Spaniel
4643c7144fb5c7d572a3e3c4316d6405,Terrier
46566ca45a91babab7f12b30c39b9acf,Shepherd
4656d270f9b179fc428a8d10f63e61e4,Shepherd
465dd0798576b77535f697bbe8b49b0c,Terrier
46647434662f4ea85a03b26fd10005ef,Hound
466d16819add5c3d7258842e71c97537,Shepherd
46738c232475e5f1016b942741ce5dd0,Hound
46828dcd8f519d13b320c9ea06a93a47,Hound
4692cab8ff2ff0912c912260602ca1c5,Terrier
4696f59ba403a8a0d23ba682031ddbf9,Toy
46a4f212e8e0fff9c102c109c4aece9e,Terrier
46a6f94389d5b00be3a18bea289fd0ae,Toy
46a97e1d4999b2becb5eeeea2825ad45,Terrier
46c078621fd05d3166b393e0a5104fce,Poodle
46c751a7d3eeb071e48af143cfbe2eb4,Hound
46d04a7ad0f47ef51b3afee6391f4553,Terrier
46daf677d38d97d6ed2c5439abbcd8dd,Hound
46e9785ca6e64782a6b77e9db9abe348,Shepherd
46e9af7814e561a5171e1405f77e1131,Spaniel
46ebb81214e6fb568f5be0495ac7a63e,Bull
46f1a09f8f3145d5cc008cf100d53f98,Hound
46f4367cc34c84f02b25a7eb7205cb3e,Hound
46face412f869902099b081490f1cd80,Shepherd
470af08ca80c554c02367a0e1a90bc39,Shepherd
470c7f1c9620313464b3643fac529e86,Shepherd
47170a28cb2eb9db27deb72b127cae56,Hound
472b373809fe51b17f1d1f4ea65f2700,Hound
4731255ed645b22e2cf13c20c9ce7520,Bull
4743441fb7a68403c3390e92c6fa745d,Toy
474a63cd6bd1e670841655cf3fa78d43,Hound
